"ID","SMILE ID","LABEL","kierHallSmarts.49","BCUT.0","autoCorrelationMass.0","mde.16","mde.15","xlogP","chiChain.2","petitjeanNumber","autoCorrelationCharge.2","autoCorrelationCharge.3","mde.1","mde.17","weightedPath.4","mde.2","mde.0","mde.7","mde.6","mde.5","mde.4","chiCluster.1","carbonTypes.3","carbonTypes.2","mde.10","NilaComplexity","kierValues.2","kierHallSmarts.29","kierHallSmarts.28","kierHallSmarts.27","Smax33","GATSp5","Smin","MATSe5","MATSe7","Qmin","Smin24","Smin29","QCmax","Mnc","Smin27","GATSe3","GATSe5","MATSm7","MRVSA5","MRVSA3","MRVSA2","Smax16","Smax18","PEOEVSA11","S21","Smin16","Smax8","LDI","PEOEVSA13","EstateVSA4","EstateVSA7","GATSm2","GATSm3","GATSm1","GATSm8","nring","PEOEVSA1","PEOEVSA8","slogPVSA2","slogPVSA6","QHmin","nA","AATS7v","AATS7e","AATS3p","AATS1i","ATSC7c","ATSC4m","ATSC7m","ATSC2v","ATSC6v","ATSC7v","ATSC1e","ATSC8e","ATSC0p","ATSC5p","ATSC6p","ATSC0i","ATSC4i","ATSC5i","ATSC7i","AATSC3c","AATSC1m","AATSC7m","AATSC7v","AATSC1e","AATSC3e","AATSC5i","MATS1c","MATS2c","MATS6m","MATS3e","MATS4p","MATS1s","MATS2s","MATS5s","GATS2c","GATS4c","GATS5c","GATS6c","GATS1m","GATS4m","GATS1v","GATS1e","GATS7e","GATS2i","GATS4i","GATS5s","ASP-6","AVP-7","VR1_Dt","nHBint4","nHBint10","SHsOH","minHBd","minHBint3","minHBint5","minHsOH","maxHBint2","maxHBint3","maxHBint5","maxsssCH","maxssssC","hmin","ETA_dAlpha_B","ETA_Epsilon_5","ETA_dEpsilon_D","ETA_Shape_P","ZMIC1","R_TpiPCTPC","n6Ring","nFRing","nT7Ring","nT12Ring","n5HeteroRing","n6HeteroRing","nFG12HeteroRing","RotBFrac","RotBtFrac","JGI3","JGI4","VE1_D","VE2_D","VR2_D","MinAbsEStateIndex","NumSaturatedHeterocycles","fr_NH0","fr_Ndealkylation2","fr_ester","fr_para_hydroxylation","fr_pyridine"
"157","OCC1OC(OC2=C(O)C=C3C(CC(C([O-])=O)[N+]3=CC=C3CC(NC(=C3)C(O)=O)C(O)=O)=C2)C(O)C(O)C1O","Negative","0","11.9","49.78805806","0","0","-1.972","0.07856742","0.470588235","-0.580457814","0.550097887","0","0.166666667","6.641800752","0","0","22.69118088","0","27.43581262","6.28368721","0","8","4","6.055848832","282.15","7.148787923","0","0","0","10.593","1.099","-1.744","-0.153","0.161","-0.543","0","0","0.351","-0.334","0","0.732","1.103","0.163","6.607","0","5.317","0.367","0","18.019","0","-0.503","-0.087","0.316","11.939","35.075","5.317","0.841","0.731","0.868","1.073","4","0","12.673","25.541","0","0.034","2","181.45154389459","8.1097245714286","1.294325522779","149.38315172745","0.67008789198009","-769.6630256265","61.036441133493","-381.33478000475","-249.4819788051","-172.21625814919","-2.3271509377515","-1.5113322073372","13.79875158309","0.92165814542646","0.75728871493692","88.118169720718","-7.6064671171277","1.8280058377099","9.164252775674","0.0065488737350367","-2.0009357098087","0.37910833002169","-1.0696661996844","-0.03422280790811","0.014717055983293","0.01038639680517","-0.52782625444049","-0.088982712680592","-0.10427600772388","0.090479424090901","-0.019668033273892","-0.16999820991706","0.070729920943853","-0.015168799077708","0.95587637397323","0.97241916081013","0.9242813204072","0.95791430211344","0.77229578881518","1.0737247069712","0.8850002554234","0.98165154729473","0.75734096932774","1.3655988316486","1.0186602251772","0.83321660035489","0.044878525588633","0.0075501494777062","2103.4941820303","6","5","3.4281541867056","0.39917020356888","1.4387771678484","2.1076368934959","0.39917020356888","7.1604747285257","5.5025269174839","5.4659989906228","0","0","-0.21236531752625","0.06068","0.86099","0.11508","0.21401","55.737819405061","5.1214800261952","3","1","0","0","1","2","0","0.16666666666667","0.35714285714286","0.054549114331723","0.052864583333333","0.012988673659004","0.00033304291433343","17.635528139046","0.087","1","1","0","0","0","0"
"158","CCC(CC(O)C(C)C1CCC2C3=CC(=O)C4C(C)C(CCC4(C)C3CCC12C)OC(=O)C1=CC=CC=C1)C(C)C","Negative","0","11.9","44.09787614","0","0","9.703","0.083333333","0.5","0.038806014","-0.000918625","12.74358686","0","0","16.78338066","2.913703493","19.226345","5.964831423","35.9465741","14.91032129","0.23570226","7","1","0.312822796","385.04","5.893276196","0","0","0","11.388","1.462","-0.286","-0.057","0.095","-0.458","0","0","0.338","-0.079","0","0.946","1.462","0.095","0","58.173","0","0.571","0.139","0","0","0.571","1.167","0.105","5.969","11.994","48.466","0.642","0.946","0.616","0.908","5","4.795","11.667","9.531","0","0.023","0","139.66172438501","7.2348737011494","1.3705571723227","142.81990092076","0.069504855948342","-792.57765145153","-533.7965256205","784.24639074829","1826.8126482146","-1138.6076925713","-0.040569606205024","0.23118940409979","22.382012153933","-6.9589763390103","11.149496796284","123.63899345907","-50.322280757601","-39.768942778661","-27.553214205418","0.00015475875482578","1.5438728811661","-1.5338980621279","-3.2718611855498","-0.00040979400207095","-0.00058444521596404","-0.092271328952811","-0.48269724006366","0.0043970524268538","0.020570416891369","-0.012770867990875","-0.09579186723368","-0.04929555552045","0.084214050867251","-0.019973941316372","0.76850725128914","1.0732708694157","1.0407080948668","1.3232269133029","1.0352721973044","1.0734767548756","1.1622625385887","0.71056522216393","0.77545455951406","1.0940996150104","1.1255307235215","1.2851547395905","0.037243526076833","0.014300422091702","1654.5119149891","0","0","0.023839290770752","0.023839290770752","0","0","0.023839290770752","0","0","0","0.59318507045821","0.13867138727513","-0.39224139046187","0.01626","0.76349","0.0113","0.22689","77.318347024882","1.6524621212121","4","6","0","0","0","0","0","0.2","0.37777777777778","0.064109078590786","0.050541838134431","0.014198820617018","0.00034631269797606","15.487507858335","0.001","0","0","0","1","0","0"
"159","OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)C(OC2OCC(O)(CO)C2O)C(O)C1O","Negative","0","11.85","50.8425665","0","0","-1.505","0.083333333","0.5","-0.436767054","-0.080791536","0","0","0","0","0","23.16541481","1.476184367","28.2940921","7.242856922","0.144337567","13","0","4.195588091","376.14","6.451877793","0","0","0","10.744","0.864","-2.037","0.067","-0.127","-0.508","0","0","0.229","-0.317","0","0.985","0.864","-0.127","19.821","0","0","0.465","-2.037","6.29","0","-0.506","-0.493","0.272","0","36.398","0","1.039","0.985","0.925","1.039","5","4.795","19.821","14.211","0","0.059","0","186.99582725628","8.2691866298343","1.2501543976022","147.60149041614","-0.30377423295384","-27.687258525953","-338.89927966436","-140.79584818232","228.5962991355","-601.83542233618","-2.5157591141869","-0.7573711695502","14.913078544807","6.7666136399757","0.90770793966328","88.287260268307","13.898091361118","39.152089815941","-22.23334832778","0.0031016840381995","-1.439939444829","-1.8723717108528","-3.3250575819678","-0.034941098808151","0.0060800167341111","0.21630988848586","-0.44750915316432","-0.10872430525807","0.054723324364559","0.037017186217854","0.046688074986916","-0.23503274321138","-0.13795107255588","-0.061120688531702","1.0253681049461","1.0505933700333","1.078845815517","0.87187122030288","0.78590631372354","1.0262095047527","0.88114418449629","1.0482026465991","1.0258657818865","1.2135137898662","0.89862594681224","0.91622504560238","0.043728608171767","0.0052009169549497","672.74566657582","12","9","3.4511708122243","0.30596682054256","1.7147161122564","1.5975928313653","0.30596682054256","0","5.4359445451782","5.4436112641596","0","0","-0.30087852189828","0.05833","0.85695","0.11139","0.16981","74.381217652965","4.304709631728","4","1","0","0","1","2","0","0.15909090909091","0.34090909090909","0.058464714714715","0.045328282828283","0.11127056906386","0.0027817642265964","11.143968951286","0.009","2","0","0","0","0","0"
"160","OC1CC2=C(O)C=C(O)C=C2OC1C1=CC(O)=C(O)C2=C(O)C(=O)C=C(C=C12)C1OC2=CC(O)=CC(O)=C2CC1O","Negative","0","11.85","50.29362843","0","0","0.881","0","0.466666667","-0.273021481","-0.009142753","0","0","0","0","0","41.5107099","0","38.25761649","6.058938932","0","17","0","5.524068753","476.12","5.776","0","0","0","11.011","0.972","-1.331","-0.019","0.075","-0.508","0","0","0.221","-0.331","0","0.943","0.972","0.075","0","0","0","0.231","0","5.429","0","-0.942","-0.115","0.243","0","18.199","0","0.929","0.943","0.717","1.047","6","4.795","17.594","12.842","0","0.035","0","192.15846314212","8.1236970204082","1.5156962665894","145.25318140927","0.69949252676981","160.34926812","724.42615176","-23.319950798264","-509.07949326441","814.99948503816","-2.303501964497","-3.525447408284","14.891196352545","-3.0867942269091","-1.6344666980401","88.301673077412","-25.019158726023","-16.763463056403","17.336424933286","0.00029826198181887","-2.7667496571429","3.6960517946939","4.1581606379498","-0.032907170921386","-0.0079676296065608","-0.083817315282015","-0.48115538581485","-0.029889600489769","-0.06430832533087","-0.053583495322224","-0.093583266462165","-0.2325560350573","-0.027511217426956","-0.00059599729500688","0.72286592248042","0.79943824767333","0.97942757777672","1.0013173476005","0.78098057254311","0.91833715895888","0.71085879244267","1.0428601517217","0.89908185555021","1.152359043663","1.0920680423181","0.91582335367785","0.03973778197621","0.0058056755919889","2987.4985134683","10","12","3.5639553682364","0.25556363135191","1.511972526697","2.361973698682","0.25556363135191","0","4.548776563243","4.964596061603","0","0","-0.34806023509419","0.04878","0.812","0.11239","0.18018","83.812929208991","7.2717497934738","5","3","1","0","0","2","0","0.043478260869565","0.23913043478261","0.050735294117647","0.054317269076305","0.049217361046334","0.0012004234401545","81.29417520492","0.018","0","0","0","0","0","0"
"161","[H]C12CC3([H])C4([H])C5OC(C)C6=C(CCOC6O)C5(C(O)C5=C4C(COC5=O)=CC3(C(C)O1)C1=C2C(=O)OCC1)C(=O)OC","Negative","0","11.9","49.51915939","0","0","-1.004","0","0.5","0.346377366","-0.554448862","3.385002863","0","0","10.80972352","0.376973721","42.4282711","4.023754177","29.93032916","4.394428805","0.123596937","1","3","1.405773989","664.11","3.417751479","0","0","0","12.17","1.187","-1.811","-0.286","-0.339","-0.468","0","0","0.337","-0.203","0","0.908","1.187","-0.339","26.93","22.666","0","0","-0.734","0","0","0","0.551","0.256","17.908","7.11","6.076","0.661","0.908","0.88","0.919","9","4.795","55.886","42.805","0","0.026","0","160.53043968354","7.8500826706949","1.5494463566546","143.7688325828","-1.1085616864056","-1163.4111455795","-124.73299462225","1394.7342323275","133.29516795034","180.66387507795","-0.74953660649278","2.1307792981797","16.72920714819","-11.382338681866","2.8862699219213","97.025158526878","-36.99981953716","-69.899904268607","-19.554463054871","-0.0019333160800791","2.1467897113716","-0.37683684175907","0.54581231141374","-0.0093692075811597","-0.0097878100481527","-0.20438568499593","-0.4602238390532","0.0046142799641999","0.01283783480813","-0.075391884730762","-0.12300973212198","-0.068957363155878","0.059340010767725","-0.10131684985223","0.93808294641881","0.80551554194124","1.0975324108686","0.86951694122274","0.71272969304776","1.0068194363914","0.95997722828414","0.80638894134791","1.1069965226926","0.86836225180891","1.1696432753143","0.98626277386842","0.031146133624645","0.007290531877042","950.96185074519","6","3","0.3483158889629","0.044477814178166","0","0","0.044477814178166","1.6751885088357","0","0","0","0","-0.69145829396573","0.04472","0.87752","0.02817","0.16964","58.243133227333","2.4201990416513","6","42","0","1","0","4","28","0.041666666666667","0.14583333333333","0.060697115384615","0.052946859903382","0.069818223314832","0.0017028834954837","23.039425645909","0.007","1","0","0","3","0","0"
"162","CC(C=CC=C(C)C=CC1C(C)=CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C","Negative","0","11.9","43.54893807","0","0","11.283","0","0.481481481","-0.036683115","0.020684001","21.75378368","0","0","12.47089987","4.205212759","5.282384531","4.419053137","26.17670145","22.91062667","0.40824829","15","0","0.037037037","127.02","13.90064602","0","0","0","10.105","0.501","-0.331","0.001","-0.002","-0.393","0","0","0.073","-0.067","0","0.706","0.501","-0.003","0","16.748","0","0","0.058","0","0","0","0.814","0.046","0","39.012","154.302","0.718","0.706","0.501","1.133","2","0","12.208","0","0","0.024","0","163.59075691941","7.2065337570093","1.4509906071362","142.87112511524","-0.1444822116325","414.98437328655","-2625.3272252149","1165.3615929565","4438.3014457891","-4751.7815560204","-0.14868159600171","0.82994108288222","23.639916148376","-8.5142501859642","19.209996461433","129.49639065086","-16.497511417833","-41.092131829085","-112.76790185756","-0.00046401429086485","0.0025696582314567","-12.267884229976","-22.204586710376","-0.0015018343030476","-0.0032664922313446","-0.13976915588124","-0.37269885183571","0.0037931030554347","0.28338436892637","-0.12783804744464","-0.030594616154134","-0.18906790003788","0.063946947673494","-0.24415274945599","0.8004381590073","0.72208781688019","1.4784111384029","0.6522102152753","1.1321940754183","0.92759566914214","1.1521842936183","1.0144512467999","0.68180127801267","0.98964002953507","1.0278294856816","1.755827807668","0.060816113215597","0.012776421501573","562.85187012508","0","0","0.67378355722523","0.32797078707744","0","0","0.32797078707744","0","0","0","0.34806470339891","0.057548628155375","0.045424060630429","0.00794","0.71667","0.01984","0.27419","85.592644773535","5.3881019830028","2","0","0","0","0","0","0","0.23255813953488","0.51162790697674","0.069672131147541","0.035708812260536","8.0491169285324E-16","1.9164564115553E-17","12.455059911929","0.005","0","0","0","0","0","0"
"163","CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1","Negative","0","11.9","47.19575228","0","0","4.933","0.136082763","0.5","-0.197424793","0.042331486","8.527953235","0","0","8.706268624","0.866025404","17.29582176","9.111351453","32.61309325","12.56710951","0.337764333","1","0","1.486747759","569.08","4.444444444","0","0","0","10.506","0.788","-1.41","0.101","-0.15","-0.394","0","0","0.186","-0.128","0","0.768","0.788","-0.15","13.214","46.337","0","0","0.298","0","0","0","1.258","0.153","0","24.836","33.771","0.817","0.768","0.793","0.996","7","0","25.422","18.947","0","0.023","0","134.90786254602","7.3386505476923","1.2903983943696","145.13678587004","-0.013438316344777","-1957.7842792664","-460.70946696463","628.57772166771","1443.4645030192","-1273.2390612206","-0.50083200000005","-1.0910519999999","20.790676095334","-3.396488367454","7.4624939846044","116.6554210173","-39.141539426994","-17.713288954578","-42.403117441956","0.0017065705499839","2.1443813655387","-1.4175675906604","-3.9176586499096","-0.0050589090909096","0.0084580384615381","-0.042074320557192","-0.44488753762953","-0.075141108730402","0.039459010189091","0.10054945434215","-0.095219996461681","-0.13443615019969","-0.032644313788337","0.059251312541995","1.0149081271017","0.94475939008922","0.70939884154905","0.74088937283962","0.97632402040265","1.1308480726406","1.1606849783139","0.92319472775851","0.70059457085945","1.1785144133056","1.1287829941822","0.60319628486985","0.036491736436273","0.013957414173956","472.17135498074","6","0","1.4868356465909","0.30300598010875","1.7144103060883","2.3211077267202","0.30300598010875","0","3.835014036957","4.9209895631397","0.67711000866613","0.29791367128311","-0.67338452402383","0.03252","0.80074","0.04885","0.17391","76.973302486899","1.2035680152915","5","10","0","1","1","2","2","0.063829787234043","0.23404255319149","0.06772784019975","0.05781339031339","0.13330240807919","0.0032512782458339","16.67901716304","0.129","3","0","0","0","0","0"
"164","OCC1OC(OC2=C(O)C=C3OC4=CC(O)=C(C5OC(CO)C(O)C(O)C5O)C(O)=C4C(=O)C3=C2)C(O)C(O)C1O","Negative","0","11.9","53.39150457","0","0","-2.366","0","0.470588235","-0.599394325","-0.088960934","0","0","0","0","0","40.22069783","0","20.29156116","1.46174688","0","10","0","7.810208244","385.16","5.776","0","0","0","11.055","0.927","-1.898","0.012","-0.04","-0.507","0","0","0.229","-0.384","0","0.965","0.927","-0.04","13.214","0","0","-0.457","0","11.719","0","-0.913","-0.743","0.274","0","0","0","1.07","0.965","0.911","1.096","5","4.795","24.163","9.474","0","0.059","0","177.00526966186","8.3776843956044","1.2611626805568","148.99775103188","0.21970744364637","-140.55182713884","-252.33634198194","-113.84486905425","-11.207855126881","-787.81835381905","-3.4670169140937","-0.50225984457047","14.696470395807","4.0545980926948","-1.3392732308201","87.689929471702","5.189343312434","22.758534965322","-22.970340633518","0.0037552781731637","-3.0242461030693","-1.3864634174832","-4.328672273731","-0.047493382384845","0.0058678078626426","0.11156144590844","-0.44828594393258","-0.12198001777293","0.036582508795571","0.032802530726033","0.008967711460302","-0.26217933265315","-0.16031617615741","-0.060317202969346","0.95679569299656","0.97766402711802","1.0272220659805","0.9146689235839","0.81239990232216","0.99092797739496","0.83655930843738","1.1055727276109","0.94615091237518","1.2887576986561","0.97964209562717","1.0195203494702","0.040398406338077","0.0047980209510369","1128.0905855719","19","8","4.5792522043915","0.31957529616147","1.8328156840415","2.3036891393808","0.31957529616147","0","4.4116315991115","5.4752160160128","0","0","-0.27149074189815","0.06504","0.85128","0.14791","0.2243","81.600996413582","5.2035630170037","5","3","0","0","0","3","1","0.11111111111111","0.35555555555556","0.058823529411765","0.056833333333333","0.12064129402361","0.0029424705859418","14.304466230842","0.236","2","0","0","0","0","0"
"165","CCC1=C2NC(C=C3NC(=CC4=N\C(C(CCC(O)=O)C4C)=C4\C(C(=O)OC)C(=O)C5=C(C)C(=C2)N=C45)C(C)=C3C=C)=C1C","Negative","0","11.9","49.31226638","1.190550789","0","2.595","0.37841971","0.357142857","0.062907717","-0.368111878","8.045337766","0","12.72998964","25.39846381","2.529970231","49.42315183","0","31.235469","3.76971173","0","13","3","0.980560918","509.09","5.869978086","0","4","0","9.594","0.863","-1.215","0.022","-0.071","-0.481","3.559","0","0.321","-0.141","0","0.788","0.775","-0.071","7.11","0","19.936","1.142","0","0","0","0.393","0.789","0.177","11.939","7.11","36.461","0.587","0.794","0.719","0.961","6","19.368","23.837","20.747","0","0.023","0","195.46221088438","7.7067540606061","1.5915007360486","144.71340771193","-0.40231298133539","-1197.52943857","-2521.432532","1499.759343176","1012.420945529","-1857.1371546481","-0.32169528750002","-1.9085908575","18.46900853401","-0.13239000487069","2.714232389002","118.80671505439","-5.4599345117961","-21.02413967624","30.583961520294","-0.0023872827863202","1.2932585417646","-7.6407046424243","-5.6276883474186","-0.0037846504411766","-0.0069280576047122","-0.075626401713094","-0.47046662487308","0.11754579257482","0.068154897122749","-0.096037113776206","-0.12208995437154","-0.068593544598091","0.14172518829146","0.019517539504583","0.73942490082374","0.96779527908669","0.88700617554924","0.93545852015323","0.78903593706867","1.07092264474","0.93541590645091","0.73981376822779","1.20424495119","1.0649078660894","1.1260570903226","0.67879129447021","0.037478917996398","0.0063242586989544","3848.6434197622","2","0","0.5271440703672","0.24242373357363","0","0","0.5271440703672","6.1721714147601","0","0","0","0","-0.26244464655314","0.02803","0.79007","0.03341","0.23274","58.879689554822","12.401066298884","0","32","0","0","4","0","29","0.14285714285714","0.28571428571428","0.076711886304909","0.038369565217391","0.039270794047366","0.00089251804653104","13.145173513818","0.083","0","2","0","1","0","0"
"166","CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O","Negative","0","11.85","53.61703553","0","0","-1.083","0","0.470588235","-0.581937606","0.111409467","0.591623405","0","0","2.712523626","0","33.73093393","0","24.28936095","4.558621447","0","13","0","5.227806789","394.15","6.914127424","0","0","0","10.663","0.857","-1.916","0.077","-0.036","-0.508","0","0","0.239","-0.311","0","0.957","0.857","-0.036","6.607","0","0","0.202","0","17.468","0","-0.639","-0.57","0.275","0","31.189","0","1.078","0.957","0.924","0.981","5","4.795","12.711","14.211","0","0.026","0","192.22987396792","8.28997946","1.232172720378","147.97041866942","0.090968623072433","35.352446437497","177.86444824999","-205.90119321082","345.80293542278","-188.12318742763","-2.784988","-0.47986700000004","15.674539034857","8.2685973627817","0.68371423491025","92.77446143692","2.0026157608674","48.275757156621","-13.088827230242","0.004114573160907","-1.6970756546054","0.88932224124997","-0.94061593713816","-0.036644578947369","0.01089267368421","0.24756798541857","-0.45249951492822","-0.12447254104022","0.04946420546968","0.065610611277016","0.0057793208632221","-0.24454395120508","-0.12084819858298","-0.09694217144094","1.0178820353936","1.0823733736813","1.0815258875402","0.90403936913019","0.79862761848261","1.0084375108277","0.88699228644886","1.0604697498223","0.94065264810799","1.2709594370246","0.95576261432519","0.99817635758543","0.042799259962214","0.0050177595661749","518.34649470452","14","16","3.7806057378881","0.33164269700457","1.8979822847627","1.8080024736353","0.33164269700457","0","4.3596613105306","2.6148835590902","0","0","-0.31307287729907","0.05952","0.8549","0.11891","0.20721","81.21102003674","4.246893471252","5","1","0","0","0","3","0","0.1304347826087","0.34782608695652","0.05546875","0.053518518518518","0.24423303436167","0.0058150722467064","18.206855412063","0.103","2","0","0","0","0","0"
"167","OCC1OC(OC2C(O)C(O)C(CO)OC2C2=C(O)C=C3OC(=CC(=O)C3=C2O)C2=CC=C(O)C=C2)C(O)C(O)C1O","Negative","0","11.85","53.61703553","0","0","-2.244","0","0.5","-0.572168267","-0.006867165","0","0","0","0","0","37.79698614","0","26.4080892","5.066886109","0","12","0","6.915908233","394.15","6.497292795","0","0","0","11.223","0.939","-1.924","-0.002","-0.036","-0.508","0","0","0.197","-0.325","0","0.948","0.939","-0.036","13.214","0","0","0.404","0","0","0","-0.844","-0.79","0.251","0","24.265","0","1.048","0.948","0.878","1.077","5","4.795","18.777","14.211","0","0.059","0","178.50422573368","8.3550768281938","1.2663701376058","148.04295494124","-0.075376520513539","-128.44367600001","-530.46519531251","-290.49997104541","153.5624024431","-876.43134591095","-2.92482","-0.95043700000003","15.674539034857","4.8020283572778","-0.14842755887275","92.77446143692","0.88299839275161","27.125687964232","-20.934386012437","0.0029523519849449","-2.2744436019738","-2.3368510806718","-3.8609310392553","-0.038484473684211","0.0060937835051544","0.12274066952141","-0.44425210850518","-0.11780302774595","0.049517177393232","0.036705116884438","-0.0088361747564203","-0.24291413198939","-0.14442786454709","-0.079565332354367","0.97653783290495","0.99663589487765","1.0939420747996","0.91722656607092","0.81298087080006","0.99628947793661","0.86166265672271","1.0713981960533","1.045268242838","1.270691618367","0.99341578920085","1.0009159928861","0.041154097467675","0.0054174348890929","509.41916016171","17","16","3.8937341761382","0.25422713836727","1.439308369372","1.3553058047213","0.25422713836727","0","4.181178194025","5.2605874091854","0","0","-0.39958801263902","0.05952","0.84423","0.12958","0.1982","82.208891448379","4.3254423720708","5","1","0","0","0","3","0","0.1304347826087","0.34782608695652","0.054969879518072","0.051166666666667","0.18947888364383","0.0045114019915198","14.091953668938","0.025","2","0","0","0","0","0"
"168","OC1C(O)C(OC2CC3=C(O)C=C(O)C=C3OC2C2=CC(O)=C(O)C=C2)(OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C=C1","Negative","0","11.85","53.06809746","0","0","1.502","0","0.461538462","-0.271152006","-0.06133569","0","0","0","0","0","31.5067344","2.842396952","41.08871177","9.608975866","0.083333333","20","0","5.276858522","498.13","6.213017751","0","0","0","11.582","0.899","-2.423","0.009","0.018","-0.508","0","0","0.267","-0.311","0","1.077","0.899","0.018","0","0","0","0.249","-2.423","0","0","-0.631","-0.163","0.263","0","30.332","0","1.001","1.077","0.772","1.032","6","0","5.563","16.945","0","0.035","0","201.83199977731","8.0650518870968","1.4334138305613","146.1177862147","0.22165368645747","-418.89320440832","488.27970449338","-235.32826471773","381.12760309056","744.174686872","-2.6687910775047","-4.2778706540643","15.725003731669","1.5746105522039","2.5203347758041","93.222116089985","-21.14081673004","11.029275572443","16.450603638908","0.001412039189909","-2.7727735912738","1.968869776183","3.0007043825484","-0.036064744290605","-0.0062234803230798","0.050593007213039","-0.51438340627858","-0.018608717738501","0.038728775843011","-0.041081401134454","-0.085088786589808","-0.27474159509495","-0.034266604817391","-0.06130400325624","0.78277569777538","0.94167505346709","1.0193629987443","0.80370504713728","0.79687641779399","1.0157429019598","0.72787510926447","1.09225625877","0.87527519708954","1.22829180858","1.0714748641601","0.85084035018641","0.039066209220672","0.0053424065951054","411.2685528658","12","16","4.0662919698647","0.17500236205593","1.0709382633591","1.8256376890455","0.17500236205593","0","5.2353886716523","4.8324152652823","0","0","-0.64529336734694","0.05039","0.81258","0.1192","0.17241","97.223061377986","4.2565795851105","6","2","0","0","0","2","0","0.083333333333333","0.29166666666667","0.055232558139535","0.053650793650793","0.1062577977736","0.0024711115761303","9.3737001124128","0.066","0","0","0","0","0","0"
"169","CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C","Negative","0","11.9","47.09787614","0","0","9.696","0","0.481481481","-0.202870481","0.095721571","19.69956747","0","0","14.52247307","4.205212759","8.128295751","3.926689288","26.4431031","19.9824405","0.40824829","16","0","0.474135442","133.04","12.8576","0","0","0","10.023","0.965","-0.907","-0.08","-0.05","-0.385","0","0","0.187","-0.074","0","0.857","0.965","-0.05","0","10.83","0","0","-0.245","0","0","0","0.442","0.073","0","0","65.847","0.739","0.857","0.526","0.887","2","9.589","0","9.589","0","0.024","0","168.5004758573","7.2656755809524","1.485445745664","142.66430775657","-0.04538684351313","-482.45699148611","-2404.2745488854","1469.1429798327","3597.9302899674","-4559.0640160755","-0.19480682638892","0.50108755555565","23.101174859568","-7.3763197258558","17.471532882388","127.71558296187","-28.927196907128","-37.27360649927","-112.3204979478","0.00095848220898932","-0.082274472061285","-11.448926423264","-21.709828647978","-0.002008317797824","0.0056497048611108","-0.13032729545199","-0.38619006025343","-0.1359123916239","0.18332036467955","0.12521233418233","-0.071629044901249","-0.12129481132668","0.026383854588811","-0.099353091659356","0.94390634288721","0.91221371119643","1.2068951738146","0.83442812857273","1.0251792006984","1.0396844260795","1.1066006025123","0.7618853413432","0.55691077172332","0.95843904533935","1.0729744081077","1.1506693695574","0.055458096894045","0.010551096742991","599.87251140986","0","0","0.74430105632223","0.37215052816112","4.552679816474","0","0.37215052816112","0","4.552679816474","0","0","0","0.13821719757645","0.01515","0.74928","0.02042","0.29687","96.265437994335","5.5891472868217","2","0","0","0","0","0","0","0.22222222222222","0.48888888888889","0.067028985507246","0.044731182795699","1.4155343563971E-15","3.2171235372661E-17","12.678981374535","0.175","0","0","0","0","0","0"
